dayDate,ageGroup,verifiedNormalized,avgVerifiedAmount7Days
2021-12-08T00:00:00.000Z,12-15,11.31,49
2021-12-08T00:00:00.000Z,16-19,3.88,20
2021-12-09T00:00:00.000Z,0-4,8.31,49
2021-12-09T00:00:00.000Z,5-11,18.24,252
2021-12-09T00:00:00.000Z,12-15,8.96,51
2021-12-09T00:00:00.000Z,16-19,3.88,20
2021-12-10T00:00:00.000Z,0-4,7.32,54
2021-12-10T00:00:00.000Z,5-11,16.22,249
2021-12-10T00:00:00.000Z,12-15,8.48,54
2021-12-10T00:00:00.000Z,16-19,3.54,21
2021-12-11T00:00:00.000Z,0-4,1.97,55
2021-12-11T00:00:00.000Z,5-11,6.86,250
2021-12-11T00:00:00.000Z,12-15,2.51,52
2021-12-11T00:00:00.000Z,16-19,0.84,20
2021-12-12T00:00:00.000Z,0-4,5.68,57
2021-12-12T00:00:00.000Z,5-11,13.72,242
2021-12-12T00:00:00.000Z,12-15,5.5,50
2021-12-12T00:00:00.000Z,16-19,4.05,20
2021-12-13T00:00:00.000Z,0-4,8.31,59
2021-12-13T00:00:00.000Z,5-11,23.97,237
2021-12-13T00:00:00.000Z,12-15,8.33,48
2021-12-13T00:00:00.000Z,16-19,4.89,22
2021-12-14T00:00:00.000Z,0-4,4.92,56
2021-12-14T00:00:00.000Z,5-11,20.26,218
2021-12-14T00:00:00.000Z,12-15,9.74,49
2021-12-14T00:00:00.000Z,16-19,3.88,21
2021-12-15T00:00:00.000Z,0-4,6.56,56
2021-12-15T00:00:00.000Z,5-11,23.16,216
2021-12-15T00:00:00.000Z,12-15,8.64,47
2021-12-15T00:00:00.000Z,16-19,6.92,23
2021-12-16T00:00:00.000Z,0-4,6.01,53
2021-12-16T00:00:00.000Z,5-11,23.08,225
2021-12-16T00:00:00.000Z,12-15,10.53,48
2021-12-16T00:00:00.000Z,16-19,5.57,25
2021-12-17T00:00:00.000Z,0-4,5.25,50
2021-12-17T00:00:00.000Z,5-11,21.47,234
2021-12-17T00:00:00.000Z,12-15,12.73,52
2021-12-17T00:00:00.000Z,16-19,6.58,27
2021-12-18T00:00:00.000Z,0-4,1.75,50
2021-12-18T00:00:00.000Z,5-11,6.7,234
2021-12-18T00:00:00.000Z,12-15,5.97,55
2021-12-18T00:00:00.000Z,16-19,2.7,29
2021-12-19T00:00:00.000Z,0-4,6.45,51
2021-12-19T00:00:00.000Z,5-11,21.63,248
2021-12-19T00:00:00.000Z,12-15,17.44,66
2021-12-19T00:00:00.000Z,16-19,12.15,36
2021-12-20T00:00:00.000Z,0-4,8.09,51
2021-12-20T00:00:00.000Z,5-11,30.51,259
2021-12-20T00:00:00.000Z,12-15,23.57,80
2021-12-20T00:00:00.000Z,16-19,11.31,41
2021-12-21T00:00:00.000Z,0-4,7.43,54
2021-12-21T00:00:00.000Z,5-11,23.41,265
2021-12-21T00:00:00.000Z,12-15,21.37,91
2021-12-21T00:00:00.000Z,16-19,9.96,46
2021-12-22T00:00:00.000Z,0-4,8.64,57
2021-12-22T00:00:00.000Z,5-11,24.38,267
2021-12-22T00:00:00.000Z,12-15,30.48,111
2021-12-22T00:00:00.000Z,16-19,13.16,52
2021-12-23T00:00:00.000Z,0-4,9.07,61
2021-12-23T00:00:00.000Z,5-11,25.91,272
2021-12-23T00:00:00.000Z,12-15,27.18,126
2021-12-23T00:00:00.000Z,16-19,15.53,60
2021-12-24T00:00:00.000Z,0-4,10.93,68
2021-12-24T00:00:00.000Z,5-11,30.59,288
2021-12-24T00:00:00.000Z,12-15,31.58,143
2021-12-24T00:00:00.000Z,16-19,21.26,72
2021-12-25T00:00:00.000Z,0-4,3.5,70
2021-12-25T00:00:00.000Z,5-11,13.32,300
2021-12-25T00:00:00.000Z,12-15,14.61,151
2021-12-25T00:00:00.000Z,16-19,10.46,79
2021-12-26T00:00:00.000Z,0-4,9.62,74
2021-12-26T00:00:00.000Z,5-11,32.77,320
2021-12-26T00:00:00.000Z,12-15,39.44,171
2021-12-26T00:00:00.000Z,16-19,16.2,82
2021-12-27T00:00:00.000Z,0-4,18.48,88
2021-12-27T00:00:00.000Z,5-11,52.3,358
2021-12-27T00:00:00.000Z,12-15,56.72,201
2021-12-27T00:00:00.000Z,16-19,34.6,102
2021-12-28T00:00:00.000Z,0-4,15.09,98
2021-12-28T00:00:00.000Z,5-11,50.12,406
2021-12-28T00:00:00.000Z,12-15,62.85,239
2021-12-28T00:00:00.000Z,16-19,41.85,129
2021-12-29T00:00:00.000Z,0-4,14.98,106
2021-12-29T00:00:00.000Z,5-11,59.24,467
2021-12-29T00:00:00.000Z,12-15,70.54,275
2021-12-29T00:00:00.000Z,16-19,47.25,158
2021-12-30T00:00:00.000Z,0-4,19.24,120
2021-12-30T00:00:00.000Z,5-11,79.26,562
2021-12-30T00:00:00.000Z,12-15,96.62,338
2021-12-30T00:00:00.000Z,16-19,59.24,195
2021-12-31T00:00:00.000Z,0-4,18.48,129
2021-12-31T00:00:00.000Z,5-11,81.12,651
2021-12-31T00:00:00.000Z,12-15,106.37,406
2021-12-31T00:00:00.000Z,16-19,67.17,234
2022-01-01T00:00:00.000Z,0-4,18.91,150
2022-01-01T00:00:00.000Z,5-11,59.08,732
2022-01-01T00:00:00.000Z,12-15,67.87,455
2022-01-01T00:00:00.000Z,16-19,45.06,263
2022-01-02T00:00:00.000Z,0-4,24.27,169
2022-01-02T00:00:00.000Z,5-11,93.14,839
2022-01-02T00:00:00.000Z,12-15,119.88,528
2022-01-02T00:00:00.000Z,16-19,76.79,314
2022-01-03T00:00:00.000Z,0-4,41.87,199
2022-01-03T00:00:00.000Z,5-11,144.32,1002
2022-01-03T00:00:00.000Z,12-15,192.46,651
2022-01-03T00:00:00.000Z,16-19,145.31,408
2022-01-04T00:00:00.000Z,0-4,43.4,236
2022-01-04T00:00:00.000Z,5-11,150.13,1179
2022-01-04T00:00:00.000Z,12-15,204.72,780
2022-01-04T00:00:00.000Z,16-19,167.92,515
2022-01-05T00:00:00.000Z,0-4,55.43,289
2022-01-05T00:00:00.000Z,5-11,186.77,1405
2022-01-05T00:00:00.000Z,12-15,295.06,984
2022-01-05T00:00:00.000Z,16-19,285.55,717
2022-01-06T00:00:00.000Z,0-4,64.17,348
2022-01-06T00:00:00.000Z,5-11,200.01,1618
2022-01-06T00:00:00.000Z,12-15,296.63,1166
2022-01-06T00:00:00.000Z,16-19,308.84,928
2022-01-07T00:00:00.000Z,0-4,82.65,432
2022-01-07T00:00:00.000Z,5-11,250.86,1919
2022-01-07T00:00:00.000Z,12-15,340.62,1379
2022-01-07T00:00:00.000Z,16-19,350.52,1168
2022-01-08T00:00:00.000Z,0-4,82.86,515
2022-01-08T00:00:00.000Z,5-11,271.92,2295
2022-01-08T00:00:00.000Z,12-15,355.39,1641
2022-01-08T00:00:00.000Z,16-19,372.13,1445
2022-01-09T00:00:00.000Z,0-4,125.39,647
2022-01-09T00:00:00.000Z,5-11,361.35,2770
2022-01-09T00:00:00.000Z,12-15,457.67,1948
2022-01-09T00:00:00.000Z,16-19,519.8,1820
2022-01-10T00:00:00.000Z,0-4,176.66,824
2022-01-10T00:00:00.000Z,5-11,480.57,3365
2022-01-10T00:00:00.000Z,12-15,626.09,2342
2022-01-10T00:00:00.000Z,16-19,655.48,2251
2022-01-11T00:00:00.000Z,0-4,207.27,1038
2022-01-11T00:00:00.000Z,5-11,553.94,4080
2022-01-11T00:00:00.000Z,12-15,671.03,2766
2022-01-11T00:00:00.000Z,16-19,691.94,2695
2022-01-12T00:00:00.000Z,0-4,237.88,1276
2022-01-12T00:00:00.000Z,5-11,567.74,4754
2022-01-12T00:00:00.000Z,12-15,673.54,3110
2022-01-12T00:00:00.000Z,16-19,670.17,3021
2022-01-13T00:00:00.000Z,0-4,239.3,1505
2022-01-13T00:00:00.000Z,5-11,599.46,5461
2022-01-13T00:00:00.000Z,12-15,690.04,3468
2022-01-13T00:00:00.000Z,16-19,676.07,3331
2022-01-14T00:00:00.000Z,0-4,236.46,1706
2022-01-14T00:00:00.000Z,5-11,551.03,5993
2022-01-14T00:00:00.000Z,12-15,616.98,3719
2022-01-14T00:00:00.000Z,16-19,558.27,3507
2022-01-15T00:00:00.000Z,0-4,250.67,1925
2022-01-15T00:00:00.000Z,5-11,608.58,6588
2022-01-15T00:00:00.000Z,12-15,675.11,4010
2022-01-15T00:00:00.000Z,16-19,607.22,3706
2022-01-16T00:00:00.000Z,0-4,393.55,2276
2022-01-16T00:00:00.000Z,5-11,905.93,7552
2022-01-16T00:00:00.000Z,12-15,941.58,4450
2022-01-16T00:00:00.000Z,16-19,855.98,3991
2022-01-17T00:00:00.000Z,0-4,478.06,2670
2022-01-17T00:00:00.000Z,5-11,1022.4,8511
2022-01-17T00:00:00.000Z,12-15,1068.99,4853
2022-01-17T00:00:00.000Z,16-19,870.49,4173
2022-01-18T00:00:00.000Z,0-4,516.76,3074
2022-01-18T00:00:00.000Z,5-11,1084.87,9451
2022-01-18T00:00:00.000Z,12-15,1055.01,5202
2022-01-18T00:00:00.000Z,16-19,883.65,4335
2022-01-19T00:00:00.000Z,0-4,531.73,3458
2022-01-19T00:00:00.000Z,5-11,1102.39,10397
2022-01-19T00:00:00.000Z,12-15,1070.25,5562
2022-01-19T00:00:00.000Z,16-19,870.66,4505
2022-01-20T00:00:00.000Z,0-4,535.12,3845
2022-01-20T00:00:00.000Z,5-11,1064.29,11220
2022-01-20T00:00:00.000Z,12-15,1049.51,5889
2022-01-20T00:00:00.000Z,16-19,880.28,4678
2022-01-21T00:00:00.000Z,0-4,453.68,4128
2022-01-21T00:00:00.000Z,5-11,887.45,11815
2022-01-21T00:00:00.000Z,12-15,861.61,6112
2022-01-21T00:00:00.000Z,16-19,716.41,4812
2022-01-22T00:00:00.000Z,0-4,531.52,4495
2022-01-22T00:00:00.000Z,5-11,1061.46,12617
2022-01-22T00:00:00.000Z,12-15,959.49,6370
2022-01-22T00:00:00.000Z,16-19,826.44,4997
2022-01-23T00:00:00.000Z,0-4,646.96,4827
2022-01-23T00:00:00.000Z,5-11,1303.28,13320
2022-01-23T00:00:00.000Z,12-15,1205.68,6610
2022-01-23T00:00:00.000Z,16-19,1022.55,5138
2022-01-24T00:00:00.000Z,0-4,626.41,5020
2022-01-24T00:00:00.000Z,5-11,1218.45,13667
2022-01-24T00:00:00.000Z,12-15,1132.15,6668
2022-01-24T00:00:00.000Z,16-19,934.45,5192
2022-01-25T00:00:00.000Z,0-4,573.39,5094
2022-01-25T00:00:00.000Z,5-11,1037.41,13583
2022-01-25T00:00:00.000Z,12-15,986.51,6606
2022-01-25T00:00:00.000Z,16-19,867.11,5178
2022-01-26T00:00:00.000Z,0-4,504.08,5058
2022-01-26T00:00:00.000Z,5-11,855.08,13146
2022-01-26T00:00:00.000Z,12-15,817.3,6376
2022-01-26T00:00:00.000Z,16-19,759.61,5084
2022-01-27T00:00:00.000Z,0-4,485.49,4993
2022-01-27T00:00:00.000Z,5-11,831.51,12734
2022-01-27T00:00:00.000Z,12-15,705.28,6063
2022-01-27T00:00:00.000Z,16-19,633.37,4875
2022-01-28T00:00:00.000Z,0-4,446.9,4985
2022-01-28T00:00:00.000Z,5-11,714.4,12427
2022-01-28T00:00:00.000Z,12-15,624.84,5847
2022-01-28T00:00:00.000Z,16-19,593.72,4771
2022-01-29T00:00:00.000Z,0-4,444.39,4871
2022-01-29T00:00:00.000Z,5-11,736.75,11853
2022-01-29T00:00:00.000Z,12-15,630.02,5548
2022-01-29T00:00:00.000Z,16-19,628.99,4604
2022-01-30T00:00:00.000Z,0-4,729.82,4979
2022-01-30T00:00:00.000Z,5-11,1295.21,11838
2022-01-30T00:00:00.000Z,12-15,1005.84,5366
2022-01-30T00:00:00.000Z,16-19,871.33,4476
2022-01-31T00:00:00.000Z,0-4,577.76,4915
2022-01-31T00:00:00.000Z,5-11,1002.54,11456
2022-01-31T00:00:00.000Z,12-15,836.15,5097
2022-01-31T00:00:00.000Z,16-19,738.68,4311
2022-02-01T00:00:00.000Z,0-4,513.7,4837
2022-02-01T00:00:00.000Z,5-11,896.24,11206
2022-02-01T00:00:00.000Z,12-15,711.56,4847
2022-02-01T00:00:00.000Z,16-19,639.79,4118
2022-02-02T00:00:00.000Z,0-4,626.62,4998
2022-02-02T00:00:00.000Z,5-11,1080.92,11606
2022-02-02T00:00:00.000Z,12-15,792.32,4824
2022-02-02T00:00:00.000Z,16-19,597.43,3981
2022-02-03T00:00:00.000Z,0-4,436.73,4934
2022-02-03T00:00:00.000Z,5-11,704.87,11382
2022-02-03T00:00:00.000Z,12-15,580.37,4711
2022-02-03T00:00:00.000Z,16-19,483.85,3854
2022-02-04T00:00:00.000Z,0-4,328.29,4779
2022-02-04T00:00:00.000Z,5-11,540.38,11074
2022-02-04T00:00:00.000Z,12-15,450.6,4552
2022-02-04T00:00:00.000Z,16-19,364.36,3660
2022-02-05T00:00:00.000Z,0-4,345.34,4649
2022-02-05T00:00:00.000Z,5-11,616.97,10862
2022-02-05T00:00:00.000Z,12-15,464.11,4401
2022-02-05T00:00:00.000Z,16-19,406.89,3472
2022-02-06T00:00:00.000Z,0-4,522.55,4379
2022-02-06T00:00:00.000Z,5-11,996.73,10334
2022-02-06T00:00:00.000Z,12-15,776.14,4192
2022-02-06T00:00:00.000Z,16-19,533.47,3186
2022-02-07T00:00:00.000Z,0-4,390.6,4134
2022-02-07T00:00:00.000Z,5-11,661.04,9729
2022-02-07T00:00:00.000Z,12-15,546.75,3929
2022-02-07T00:00:00.000Z,16-19,442,2935
2022-02-08T00:00:00.000Z,0-4,316.59,3876
2022-02-08T00:00:00.000Z,5-11,572.34,9156
2022-02-08T00:00:00.000Z,12-15,471.5,3711
2022-02-08T00:00:00.000Z,16-19,364.87,2702
2022-02-09T00:00:00.000Z,0-4,390.16,3567
2022-02-09T00:00:00.000Z,5-11,693.97,8471
2022-02-09T00:00:00.000Z,12-15,503.39,3448
2022-02-09T00:00:00.000Z,16-19,331.62,2477
2022-02-10T00:00:00.000Z,0-4,248.49,3321
2022-02-10T00:00:00.000Z,5-11,426.09,7978
2022-02-10T00:00:00.000Z,12-15,359.16,3247
2022-02-10T00:00:00.000Z,16-19,253.15,2282
2022-02-11T00:00:00.000Z,0-4,197.21,3150
2022-02-11T00:00:00.000Z,5-11,293.23,7540
2022-02-11T00:00:00.000Z,12-15,251.85,3066
2022-02-11T00:00:00.000Z,16-19,207.58,2149
2022-02-12T00:00:00.000Z,0-4,186.28,2942
2022-02-12T00:00:00.000Z,5-11,314.46,7005
2022-02-12T00:00:00.000Z,12-15,236.93,2860
2022-02-12T00:00:00.000Z,16-19,215.51,1987
2022-02-13T00:00:00.000Z,0-4,336.82,2700
2022-02-13T00:00:00.000Z,5-11,566.69,6244
2022-02-13T00:00:00.000Z,12-15,450.76,2564
2022-02-13T00:00:00.000Z,16-19,310.7,1799
2022-02-14T00:00:00.000Z,0-4,197,2447
2022-02-14T00:00:00.000Z,5-11,331.49,5660
2022-02-14T00:00:00.000Z,12-15,282.65,2324
2022-02-14T00:00:00.000Z,16-19,219.9,1611
2022-02-15T00:00:00.000Z,0-4,168.46,2253
2022-02-15T00:00:00.000Z,5-11,274.02,5132
2022-02-15T00:00:00.000Z,12-15,250.91,2123
2022-02-15T00:00:00.000Z,16-19,205.39,1476
2022-02-16T00:00:00.000Z,0-4,214.05,2023
2022-02-16T00:00:00.000Z,5-11,365.23,4550
2022-02-16T00:00:00.000Z,12-15,287.67,1927
2022-02-16T00:00:00.000Z,16-19,192.22,1358
2022-02-17T00:00:00.000Z,0-4,129.22,1867
2022-02-17T00:00:00.000Z,5-11,212.6,4173
2022-02-17T00:00:00.000Z,12-15,184.61,1768
2022-02-17T00:00:00.000Z,16-19,141.76,1263
2022-02-18T00:00:00.000Z,0-4,92.16,1730
2022-02-18T00:00:00.000Z,5-11,152.31,3923
2022-02-18T00:00:00.000Z,12-15,144.39,1671
2022-02-18T00:00:00.000Z,16-19,127.76,1196
2022-02-19T00:00:00.000Z,0-4,97.51,1614
2022-02-19T00:00:00.000Z,5-11,165.62,3660
2022-02-19T00:00:00.000Z,12-15,142.5,1585
2022-02-19T00:00:00.000Z,16-19,123.87,1118
2022-02-20T00:00:00.000Z,0-4,172.62,1399
2022-02-20T00:00:00.000Z,5-11,287.99,3166
2022-02-20T00:00:00.000Z,12-15,236.45,1390
2022-02-20T00:00:00.000Z,16-19,182.94,1010
2022-02-21T00:00:00.000Z,0-4,94.78,1266
2022-02-21T00:00:00.000Z,5-11,156.83,2857
2022-02-21T00:00:00.000Z,12-15,151.93,1271
2022-02-21T00:00:00.000Z,16-19,129.27,933
2022-02-22T00:00:00.000Z,0-4,83.19,1154
2022-02-22T00:00:00.000Z,5-11,140.04,2620
2022-02-22T00:00:00.000Z,12-15,135.75,1166
2022-02-22T00:00:00.000Z,16-19,122.86,864
2022-02-23T00:00:00.000Z,0-4,109.76,1018
2022-02-23T00:00:00.000Z,5-11,175.23,2284
2022-02-23T00:00:00.000Z,12-15,144.07,1036
2022-02-23T00:00:00.000Z,16-19,104.63,789
2022-02-24T00:00:00.000Z,0-4,69.75,940
2022-02-24T00:00:00.000Z,5-11,107.11,2097
2022-02-24T00:00:00.000Z,12-15,90.81,951
2022-02-24T00:00:00.000Z,16-19,99.07,753
2022-02-25T00:00:00.000Z,0-4,55.32,892
2022-02-25T00:00:00.000Z,5-11,79.26,1968
2022-02-25T00:00:00.000Z,12-15,78.24,890
2022-02-25T00:00:00.000Z,16-19,76.11,710
2022-02-26T00:00:00.000Z,0-4,52.8,834
2022-02-26T00:00:00.000Z,5-11,85.15,1825
2022-02-26T00:00:00.000Z,12-15,73.84,828
2022-02-26T00:00:00.000Z,16-19,79.49,672
2022-02-27T00:00:00.000Z,0-4,93.36,730
2022-02-27T00:00:00.000Z,5-11,156.99,1594
2022-02-27T00:00:00.000Z,12-15,128.36,730
2022-02-27T00:00:00.000Z,16-19,121.68,620
2022-02-28T00:00:00.000Z,0-4,54.88,678
2022-02-28T00:00:00.000Z,5-11,87.57,1471
2022-02-28T00:00:00.000Z,12-15,88.93,672
2022-02-28T00:00:00.000Z,16-19,89.95,587
2022-03-01T00:00:00.000Z,0-4,52.8,638
2022-03-01T00:00:00.000Z,5-11,85.56,1375
2022-03-01T00:00:00.000Z,12-15,77.61,620
2022-03-01T00:00:00.000Z,16-19,76.45,548
2022-03-02T00:00:00.000Z,0-4,65.37,580
2022-03-02T00:00:00.000Z,5-11,109.04,1257
2022-03-02T00:00:00.000Z,12-15,90.18,571
2022-03-02T00:00:00.000Z,16-19,73.92,522
2022-03-03T00:00:00.000Z,0-4,49.63,554
2022-03-03T00:00:00.000Z,5-11,74.5,1200
2022-03-03T00:00:00.000Z,12-15,62.85,545
2022-03-03T00:00:00.000Z,16-19,67.51,495
2022-03-04T00:00:00.000Z,0-4,42.09,537
2022-03-04T00:00:00.000Z,5-11,57.15,1161
2022-03-04T00:00:00.000Z,12-15,52,521
2022-03-04T00:00:00.000Z,16-19,48.6,472
2022-03-05T00:00:00.000Z,0-4,37.17,516
2022-03-05T00:00:00.000Z,5-11,58.11,1113
2022-03-05T00:00:00.000Z,12-15,56.25,505
2022-03-05T00:00:00.000Z,16-19,54.68,451
2022-03-06T00:00:00.000Z,0-4,64.39,478
2022-03-06T00:00:00.000Z,5-11,114.86,1038
2022-03-06T00:00:00.000Z,12-15,83.9,465
2022-03-06T00:00:00.000Z,16-19,80.16,415
2022-03-07T00:00:00.000Z,0-4,45.59,466
2022-03-07T00:00:00.000Z,5-11,72.97,1012
2022-03-07T00:00:00.000Z,12-15,62.69,441
2022-03-07T00:00:00.000Z,16-19,64.3,394
2022-03-08T00:00:00.000Z,0-4,40.56,450
2022-03-08T00:00:00.000Z,5-11,65.06,976
2022-03-08T00:00:00.000Z,12-15,63.63,428
2022-03-08T00:00:00.000Z,16-19,60.59,380
2022-03-09T00:00:00.000Z,0-4,52.04,433
2022-03-09T00:00:00.000Z,5-11,83.05,930
2022-03-09T00:00:00.000Z,12-15,67.87,408
2022-03-09T00:00:00.000Z,16-19,53.67,363
2022-03-10T00:00:00.000Z,0-4,36.95,416
2022-03-10T00:00:00.000Z,5-11,54.16,894
2022-03-10T00:00:00.000Z,12-15,56.56,402
2022-03-10T00:00:00.000Z,16-19,53.67,351
2022-03-11T00:00:00.000Z,0-4,23.94,392
2022-03-11T00:00:00.000Z,5-11,40.6,865
2022-03-11T00:00:00.000Z,12-15,45.25,396
2022-03-11T00:00:00.000Z,16-19,46.58,350
2022-03-12T00:00:00.000Z,0-4,23.72,375
2022-03-12T00:00:00.000Z,5-11,36.72,827
2022-03-12T00:00:00.000Z,12-15,36.92,379
2022-03-12T00:00:00.000Z,16-19,42.36,339
2022-03-13T00:00:00.000Z,0-4,40.01,343
2022-03-13T00:00:00.000Z,5-11,50.77,713
2022-03-13T00:00:00.000Z,12-15,57.19,354
2022-03-13T00:00:00.000Z,16-19,60.92,323
2022-03-14T00:00:00.000Z,0-4,35.09,329
2022-03-14T00:00:00.000Z,5-11,55.45,682
2022-03-14T00:00:00.000Z,12-15,49.18,342
2022-03-14T00:00:00.000Z,16-19,41.35,304
2022-03-15T00:00:00.000Z,0-4,37.06,325
2022-03-15T00:00:00.000Z,5-11,54.32,663
2022-03-15T00:00:00.000Z,12-15,49.8,329
2022-03-15T00:00:00.000Z,16-19,40.33,286
2022-03-16T00:00:00.000Z,0-4,43.29,313
2022-03-16T00:00:00.000Z,5-11,58.19,619
2022-03-16T00:00:00.000Z,12-15,54.2,317
2022-03-16T00:00:00.000Z,16-19,46.58,280
2022-03-17T00:00:00.000Z,0-4,41,319
2022-03-17T00:00:00.000Z,5-11,64.73,638
2022-03-17T00:00:00.000Z,12-15,52.16,313
2022-03-17T00:00:00.000Z,16-19,52.32,279
2022-03-18T00:00:00.000Z,0-4,46.46,348
2022-03-18T00:00:00.000Z,5-11,70.06,690
2022-03-18T00:00:00.000Z,12-15,63,329
2022-03-18T00:00:00.000Z,16-19,58.39,289
2022-03-19T00:00:00.000Z,0-4,51.82,385
2022-03-19T00:00:00.000Z,5-11,76.44,761
2022-03-19T00:00:00.000Z,12-15,79.34,368
2022-03-19T00:00:00.000Z,16-19,92.65,332
2022-03-20T00:00:00.000Z,0-4,73.79,429
2022-03-20T00:00:00.000Z,5-11,108.48,863
2022-03-20T00:00:00.000Z,12-15,134.02,438
2022-03-20T00:00:00.000Z,16-19,153.74,410
2022-03-21T00:00:00.000Z,0-4,72.59,478
2022-03-21T00:00:00.000Z,5-11,97.58,937
2022-03-21T00:00:00.000Z,12-15,122.08,504
2022-03-21T00:00:00.000Z,16-19,149.69,502
2022-03-22T00:00:00.000Z,0-4,72.81,525
2022-03-22T00:00:00.000Z,5-11,89.75,1000
2022-03-22T00:00:00.000Z,12-15,100.71,550
2022-03-22T00:00:00.000Z,16-19,122.19,571
2022-03-23T00:00:00.000Z,0-4,71.17,561
2022-03-23T00:00:00.000Z,5-11,93.95,1063
2022-03-23T00:00:00.000Z,12-15,100.24,592
2022-03-23T00:00:00.000Z,16-19,129.61,642
2022-03-24T00:00:00.000Z,0-4,72.92,603
2022-03-24T00:00:00.000Z,5-11,92.58,1113
2022-03-24T00:00:00.000Z,12-15,87.98,625
2022-03-24T00:00:00.000Z,16-19,101.09,683
2022-03-25T00:00:00.000Z,0-4,63.52,625
2022-03-25T00:00:00.000Z,5-11,74.9,1121
2022-03-25T00:00:00.000Z,12-15,83.9,644
2022-03-25T00:00:00.000Z,16-19,91.64,711
2022-03-26T00:00:00.000Z,0-4,60.45,636
2022-03-26T00:00:00.000Z,5-11,83.46,1134
2022-03-26T00:00:00.000Z,12-15,78.71,643
2022-03-26T00:00:00.000Z,16-19,96.7,715
2022-03-27T00:00:00.000Z,0-4,99.7,670
2022-03-27T00:00:00.000Z,5-11,135.68,1182
2022-03-27T00:00:00.000Z,12-15,120.03,630
2022-03-27T00:00:00.000Z,16-19,138.89,702
2022-03-28T00:00:00.000Z,0-4,90.63,694
2022-03-28T00:00:00.000Z,5-11,115.5,1213
2022-03-28T00:00:00.000Z,12-15,108.88,618
2022-03-28T00:00:00.000Z,16-19,96.03,657
2022-03-29T00:00:00.000Z,0-4,90.52,717
2022-03-29T00:00:00.000Z,5-11,107.75,1245
2022-03-29T00:00:00.000Z,12-15,102.28,620
2022-03-29T00:00:00.000Z,16-19,92.31,631
2022-03-30T00:00:00.000Z,0-4,79.37,728
2022-03-30T00:00:00.000Z,5-11,102.67,1261
2022-03-30T00:00:00.000Z,12-15,92.38,613
2022-03-30T00:00:00.000Z,16-19,87.93,596
2022-03-31T00:00:00.000Z,0-4,76.96,733
2022-03-31T00:00:00.000Z,5-11,82.73,1243
2022-03-31T00:00:00.000Z,12-15,86.73,611
2022-03-31T00:00:00.000Z,16-19,64.97,565
2022-04-01T00:00:00.000Z,0-4,62.86,732
2022-04-01T00:00:00.000Z,5-11,73.93,1242
2022-04-01T00:00:00.000Z,12-15,75.57,604
2022-04-01T00:00:00.000Z,16-19,58.22,537
2022-04-02T00:00:00.000Z,0-4,51.6,720
2022-04-02T00:00:00.000Z,5-11,60.86,1202
2022-04-02T00:00:00.000Z,12-15,63.79,590
2022-04-02T00:00:00.000Z,16-19,52.65,500
2022-04-03T00:00:00.000Z,0-4,78.82,693
2022-04-03T00:00:00.000Z,5-11,98.95,1137
2022-04-03T00:00:00.000Z,12-15,81.54,555
2022-04-03T00:00:00.000Z,16-19,78.14,448
2022-04-04T00:00:00.000Z,0-4,67.01,662
2022-04-04T00:00:00.000Z,5-11,80.71,1075
2022-04-04T00:00:00.000Z,12-15,70.39,520
2022-04-04T00:00:00.000Z,16-19,58.06,416
2022-04-05T00:00:00.000Z,0-4,61.66,625
2022-04-05T00:00:00.000Z,5-11,66.59,1002
2022-04-05T00:00:00.000Z,12-15,62.85,484
2022-04-05T00:00:00.000Z,16-19,48.6,379
2022-04-06T00:00:00.000Z,0-4,59.03,598
2022-04-06T00:00:00.000Z,5-11,58.68,924
2022-04-06T00:00:00.000Z,12-15,46.51,443
2022-04-06T00:00:00.000Z,16-19,41.01,340
2022-04-07T00:00:00.000Z,0-4,47.99,560
2022-04-07T00:00:00.000Z,5-11,47.22,861
2022-04-07T00:00:00.000Z,12-15,37.39,398
2022-04-07T00:00:00.000Z,16-19,26.16,307
2022-04-08T00:00:00.000Z,0-4,44.27,536
2022-04-08T00:00:00.000Z,5-11,41.33,804
2022-04-08T00:00:00.000Z,12-15,28.44,355
2022-04-08T00:00:00.000Z,16-19,30.88,284
2022-04-09T00:00:00.000Z,0-4,37.06,517
2022-04-09T00:00:00.000Z,5-11,40.2,767
2022-04-09T00:00:00.000Z,12-15,32.21,326
2022-04-09T00:00:00.000Z,16-19,27,262
2022-04-10T00:00:00.000Z,0-4,46.57,475
2022-04-10T00:00:00.000Z,5-11,45.76,673
2022-04-10T00:00:00.000Z,12-15,38.96,288
2022-04-10T00:00:00.000Z,16-19,38.48,228
2022-04-11T00:00:00.000Z,0-4,37.39,436
2022-04-11T00:00:00.000Z,5-11,35.51,593
2022-04-11T00:00:00.000Z,12-15,29.22,250
2022-04-11T00:00:00.000Z,16-19,31.05,205
2022-04-12T00:00:00.000Z,0-4,34.22,400
2022-04-12T00:00:00.000Z,5-11,30.11,528
2022-04-12T00:00:00.000Z,12-15,23.72,215
2022-04-12T00:00:00.000Z,16-19,24.47,185
2022-04-13T00:00:00.000Z,0-4,32.25,365
2022-04-13T00:00:00.000Z,5-11,30.11,478
2022-04-13T00:00:00.000Z,12-15,22.94,193
2022-04-13T00:00:00.000Z,16-19,26.83,173
2022-04-14T00:00:00.000Z,0-4,33.45,346
2022-04-14T00:00:00.000Z,5-11,25.83,440
