day_date,age_group,vaccinated_amount_cum,vaccinated_procces_amount_cum,not_vaccinated_amount_cum,verified_amount_vaccinated,verified_amount_vaccinated_procces,verified_amount_not_vaccinated,verified_vaccinated_normalized,verified_vaccinated_procces_normalized,verified_not_vaccinated_normalized,Serious_amount_vaccinated,Serious_amount_vaccinated_procces,Serious_amount_not_vaccinated,Serious_vaccinated_normalized,Serious_vaccinated_procces_normalized,Serious_not_vaccinated_normalized,New_Serious_amount_vaccinated,New_Serious_amount_vaccinated_procces,New_Serious_amount_not_vaccinated,New_Serious_vaccinated_normalized,New_Serious_vaccinated_procces_normalized,New_Serious_not_vaccinated_normalized,Death_amount_vaccinated,Death_amount_vaccinated_procces,Death_amount_not_vaccinated,Death_vaccinated_normalized,Death_vaccinated_procces_normalized,Death_not_vaccinated_normalized,boost_vaccinated_amount_cum,verified_boost_vaccinated_normalized,Serious_boost_vaccinated_normalized,New_Serious_boost_vaccinated_normalized,verified_amount_boost_vaccinated,Serious_amount_boost_vaccinated,New_Serious_amount_boost_vaccinated,Death_amount_boost_vaccinated,Death_amount_boost_vaccinated_normalized
2021-05-13T00:00:00.000Z,מעל גיל 60,1278822,30800,119602,1,0,1,0.1,0,0.8,0,2,24,0,6.5,20.1,,,,,,,,,,,,,,,,,,,,,
2021-05-13T00:00:00.000Z,כלל האוכלוסיה,5208815,224144,3858781,4,1,25,0.1,0.4,0.6,1,4,52,0,1.8,1.3,,,,,,,,,,,,,,,,,,,,,
2021-05-14T00:00:00.000Z,מתחת לגיל 60,3932136,191419,3738961,1,0,22,0,0,0.6,1,2,27,0,1,0.7,,,,,,,,,,,,,,,,,,,,,
2021-05-14T00:00:00.000Z,כלל האוכלוסיה,5211621,222113,3858006,1,1,25,0,0.5,0.6,1,5,53,0,2.3,1.4,,,,,,,,,,,,,,,,,,,,,
2021-05-14T00:00:00.000Z,מעל גיל 60,1279218,30647,119359,0,1,3,0,3.3,2.5,0,3,26,0,9.8,21.8,,,,,,,,,,,,,,,,,,,,,
2021-05-15T00:00:00.000Z,כלל האוכלוסיה,5212093,221778,3857869,3,0,17,0.1,0,0.4,1,7,50,0,3.2,1.3,,,,,,,,,,,,,,,,,,,,,
2021-05-15T00:00:00.000Z,מתחת לגיל 60,3932403,191098,3739015,1,0,15,0,0,0.4,1,2,27,0,1,0.7,,,,,,,,,,,,,,,,,,,,,
2021-05-15T00:00:00.000Z,מעל גיל 60,1279423,30633,119168,2,0,2,0.2,0,1.7,0,5,23,0,16.3,19.3,,,,,,,,,,,,,,,,,,,,,
2021-05-16T00:00:00.000Z,מתחת לגיל 60,3937012,186677,3738827,5,0,14,0.1,0,0.4,1,2,28,0,1.1,0.7,,,,,,,,,,,,,,,,,,,,,
2021-05-16T00:00:00.000Z,מעל גיל 60,1280234,30063,118927,8,0,1,0.6,0,0.8,1,4,25,0.1,13.3,21,,,,,,,,,,,,,,,,,,,,,
2021-05-16T00:00:00.000Z,כלל האוכלוסיה,5217513,216787,3857440,13,0,16,0.2,0,0.4,2,6,53,0,2.8,1.4,,,,,,,,,,,,,,,,,,,,,
2021-05-17T00:00:00.000Z,מעל גיל 60,1281038,29465,118721,2,0,1,0.2,0,0.8,0,5,22,0,17,18.5,,,,,,,,,,,,,,,,,,,,,
2021-05-17T00:00:00.000Z,כלל האוכלוסיה,5222878,211610,3857252,5,0,10,0.1,0,0.3,1,7,49,0,3.3,1.3,,,,,,,,,,,,,,,,,,,,,
2021-05-17T00:00:00.000Z,מתחת לגיל 60,3941573,182098,3738845,3,0,7,0.1,0,0.2,1,2,27,0,1.1,0.7,,,,,,,,,,,,,,,,,,,,,
2021-05-18T00:00:00.000Z,כלל האוכלוסיה,5227160,209145,3855435,6,0,16,0.1,0,0.4,2,5,46,0,2.4,1.2,,,,,,,,,,,,,,,,,,,,,
2021-05-18T00:00:00.000Z,מעל גיל 60,1281632,29252,118340,1,0,1,0.1,0,0.8,1,3,21,0.1,10.3,17.7,,,,,,,,,,,,,,,,,,,,,
2021-05-18T00:00:00.000Z,מתחת לגיל 60,3945261,179846,3737409,5,0,12,0.1,0,0.3,1,2,25,0,1.1,0.7,,,,,,,,,,,,,,,,,,,,,
2021-05-19T00:00:00.000Z,כלל האוכלוסיה,5230843,207499,3853398,16,1,38,0.3,0.5,1,2,5,45,0,2.4,1.2,,,,,,,,,,,,,,,,,,,,,
2021-05-19T00:00:00.000Z,מעל גיל 60,1282227,29084,117913,11,0,3,0.9,0,2.5,1,3,21,0.1,10.3,17.8,,,,,,,,,,,,,,,,,,,,,
2021-05-19T00:00:00.000Z,מתחת לגיל 60,3948349,178368,3735799,5,1,17,0.1,0.6,0.5,1,2,24,0,1.1,0.6,,,,,,,,,,,,,,,,,,,,,
2021-05-20T00:00:00.000Z,מתחת לגיל 60,3951804,176662,3734050,5,3,16,0.1,1.7,0.4,1,2,25,0,1.1,0.7,,,,,,,,,,,,,,,,,,,,,
2021-05-20T00:00:00.000Z,כלל האוכלוסיה,5234869,205574,3851297,5,3,25,0.1,1.5,0.6,4,5,47,0.1,2.4,1.2,,,,,,,,,,,,,,,,,,,,,
2021-05-20T00:00:00.000Z,מעל גיל 60,1282798,28865,117561,0,0,1,0,0,0.9,3,3,22,0.2,10.4,18.7,,,,,,,,,,,,,,,,,,,,,
2021-05-21T00:00:00.000Z,מתחת לגיל 60,3953046,176173,3733297,6,0,9,0.2,0,0.2,1,2,21,0,1.1,0.6,,,,,,,,,,,,,,,,,,,,,
2021-05-21T00:00:00.000Z,כלל האוכלוסיה,5236450,205009,3850281,7,0,15,0.1,0,0.4,3,5,43,0.1,2.4,1.1,,,,,,,,,,,,,,,,,,,,,
2021-05-21T00:00:00.000Z,מעל גיל 60,1283137,28789,117298,1,0,2,0.1,0,1.7,2,3,22,0.2,10.4,18.8,,,,,,,,,,,,,,,,,,,,,
2021-05-22T00:00:00.000Z,מתחת לגיל 60,3953068,176131,3733317,1,0,7,0,0,0.2,1,2,21,0,1.1,0.6,,,,,,,,,,,,,,,,,,,,,
2021-05-22T00:00:00.000Z,כלל האוכלוסיה,5236633,204966,3850141,1,0,11,0,0,0.3,3,5,43,0.1,2.4,1.1,,,,,,,,,,,,,,,,,,,,,
2021-05-22T00:00:00.000Z,מעל גיל 60,1283298,28788,117138,0,0,2,0,0,1.7,2,3,22,0.2,10.4,18.8,,,,,,,,,,,,,,,,,,,,,
2021-05-23T00:00:00.000Z,מעל גיל 60,1283575,28847,116802,2,0,2,0.2,0,1.7,3,3,22,0.2,10.4,18.8,,,,,,,,,,,,,,,,,,,,,
2021-05-23T00:00:00.000Z,כלל האוכלוסיה,5237924,205875,3847941,6,0,20,0.1,0,0.5,4,5,43,0.1,2.4,1.1,,,,,,,,,,,,,,,,,,,,,
2021-05-23T00:00:00.000Z,מתחת לגיל 60,3954082,176981,3731453,4,0,18,0.1,0,0.5,1,2,21,0,1.1,0.6,,,,,,,,,,,,,,,,,,,,,
2021-05-24T00:00:00.000Z,כלל האוכלוסיה,5238765,207012,3845963,7,0,21,0.1,0,0.5,4,5,42,0.1,2.4,1.1,,,,,,,,,,,,,,,,,,,,,
2021-05-24T00:00:00.000Z,מעל גיל 60,1283850,28945,116429,1,0,3,0.1,0,2.6,3,3,22,0.2,10.4,18.9,,,,,,,,,,,,,,,,,,,,,
2021-05-24T00:00:00.000Z,מתחת לגיל 60,3954648,178020,3729848,6,0,16,0.2,0,0.4,1,2,20,0,1.1,0.5,,,,,,,,,,,,,,,,,,,,,
2021-05-25T00:00:00.000Z,כלל האוכלוסיה,5244110,203321,3844309,7,0,15,0.1,0,0.4,3,3,41,0.1,1.5,1.1,,,,,,,,,,,,,,,,,,,,,
2021-05-25T00:00:00.000Z,מעל גיל 60,1284662,28496,116066,1,0,1,0.1,0,0.9,2,1,22,0.2,3.5,19,,,,,,,,,,,,,,,,,,,,,
2021-05-25T00:00:00.000Z,מתחת לגיל 60,3959181,174778,3728557,6,0,10,0.2,0,0.3,1,2,19,0,1.1,0.5,,,,,,,,,,,,,,,,,,,,,
2021-05-26T00:00:00.000Z,מתחת לגיל 60,3963979,170896,3727641,2,0,11,0.1,0,0.3,1,2,16,0,1.2,0.4,,,,,,,,,,,,,,,,,,,,,
2021-05-26T00:00:00.000Z,מעל גיל 60,1285433,28046,115745,1,0,0,0.1,0,0,2,1,22,0.2,3.6,19,,,,,,,,,,,,,,,,,,,,,
2021-05-26T00:00:00.000Z,כלל האוכלוסיה,5249680,198988,3843072,3,0,11,0.1,0,0.3,3,3,38,0.1,1.5,1,,,,,,,,,,,,,,,,,,,,,
2021-05-27T00:00:00.000Z,כלל האוכלוסיה,5254113,196198,3841429,2,0,12,0,0,0.3,3,3,36,0.1,1.5,0.9,,,,,,,,,,,,,,,,,,,,,
2021-05-27T00:00:00.000Z,מתחת לגיל 60,3967784,168438,3726294,2,0,11,0.1,0,0.3,1,2,14,0,1.2,0.4,,,,,,,,,,,,,,,,,,,,,
2021-05-27T00:00:00.000Z,מעל גיל 60,1286061,27714,115449,0,0,1,0,0,0.9,2,1,22,0.2,3.6,19.1,,,,,,,,,,,,,,,,,,,,,
2021-05-28T00:00:00.000Z,מעל גיל 60,1286357,27633,115234,3,0,1,0.2,0,0.9,1,1,20,0.1,3.6,17.4,,,,,,,,,,,,,,,,,,,,,
2021-05-28T00:00:00.000Z,כלל האוכלוסיה,5255618,195321,3840801,7,0,11,0.1,0,0.3,2,3,35,0,1.5,0.9,,,,,,,,,,,,,,,,,,,,,
2021-05-28T00:00:00.000Z,מתחת לגיל 60,3968993,167642,3725881,4,0,10,0.1,0,0.3,1,2,15,0,1.2,0.4,,,,,,,,,,,,,,,,,,,,,
2021-05-29T00:00:00.000Z,כלל האוכלוסיה,5256001,195043,3840696,3,0,9,0.1,0,0.2,2,3,35,0,1.5,0.9,,,,,,,,,,,,,,,,,,,,,
2021-05-29T00:00:00.000Z,מעל גיל 60,1286551,27636,115037,2,0,0,0.2,0,0,1,1,20,0.1,3.6,17.4,,,,,,,,,,,,,,,,,,,,,
2021-05-29T00:00:00.000Z,מתחת לגיל 60,3969182,167361,3725973,1,0,9,0,0,0.2,1,2,15,0,1.2,0.4,,,,,,,,,,,,,,,,,,,,,
2021-05-30T00:00:00.000Z,מתחת לגיל 60,3972514,165231,3724771,0,0,1,0,0,0,1,2,16,0,1.2,0.4,,,,,,,,,,,,,,,,,,,,,
2021-05-30T00:00:00.000Z,כלל האוכלוסיה,5259867,192724,3839149,0,0,3,0,0,0.1,2,3,35,0,1.6,0.9,,,,,,,,,,,,,,,,,,,,,
2021-05-30T00:00:00.000Z,מעל גיל 60,1287085,27447,114692,0,0,1,0,0,0.9,1,1,19,0.1,3.6,16.6,,,,,,,,,,,,,,,,,,,,,
2021-05-31T00:00:00.000Z,מתחת לגיל 60,3976059,162953,3723504,2,0,9,0.1,0,0.2,1,2,15,0,1.2,0.4,,,,,,,,,,,,,,,,,,,,,
2021-05-31T00:00:00.000Z,מעל גיל 60,1287657,27182,114385,2,0,0,0.2,0,0,2,1,19,0.2,3.7,16.6,,,,,,,,,,,,,,,,,,,,,
2021-05-31T00:00:00.000Z,כלל האוכלוסיה,5263984,190181,3837575,4,0,10,0.1,0,0.3,3,3,34,0.1,1.6,0.9,,,,,,,,,,,,,,,,,,,,,
2021-06-01T00:00:00.000Z,מעל גיל 60,1288250,26888,114086,1,0,1,0.1,0,0.9,2,1,19,0.2,3.7,16.7,,,,,,,,,,,,,,,,,,,,,
2021-06-01T00:00:00.000Z,כלל האוכלוסיה,5267014,188347,3836379,6,0,29,0.1,0,0.8,3,3,34,0.1,1.6,0.9,,,,,,,,,,,,,,,,,,,,,
2021-06-01T00:00:00.000Z,מתחת לגיל 60,3978496,161413,3722607,5,0,23,0.1,0,0.6,1,2,15,0,1.2,0.4,,,,,,,,,,,,,,,,,,,,,
2021-06-02T00:00:00.000Z,כלל האוכלוסיה,5269817,186862,3835061,3,0,10,0.1,0,0.3,4,2,29,0.1,1.1,0.8,,,,,,,,,,,,,,,,,,,,,
2021-06-02T00:00:00.000Z,מעל גיל 60,1288750,26695,113779,2,0,1,0.2,0,0.9,3,1,18,0.2,3.7,15.8,,,,,,,,,,,,,,,,,,,,,
2021-06-02T00:00:00.000Z,מתחת לגיל 60,3980799,160121,3721596,1,0,9,0,0,0.2,1,1,11,0,0.6,0.3,,,,,,,,,,,,,,,,,,,,,
2021-06-03T00:00:00.000Z,מעל גיל 60,1289287,26467,113470,0,0,1,0,0,0.9,3,1,17,0.2,3.8,15,,,,,,,,,,,,,,,,,,,,,
2021-06-03T00:00:00.000Z,מתחת לגיל 60,3983852,158281,3720383,4,0,4,0.1,0,0.1,1,1,12,0,0.6,0.3,,,,,,,,,,,,,,,,,,,,,
2021-06-03T00:00:00.000Z,כלל האוכלוסיה,5273407,184794,3833539,4,0,6,0.1,0,0.2,4,2,29,0.1,1.1,0.8,,,,,,,,,,,,,,,,,,,,,
2021-06-04T00:00:00.000Z,מעל גיל 60,1289591,26347,113286,3,0,1,0.2,0,0.9,3,1,17,0.2,3.8,15,,,,,,,,,,,,,,,,,,,,,
2021-06-04T00:00:00.000Z,כלל האוכלוסיה,5274920,184211,3832609,9,0,22,0.2,0,0.6,4,2,28,0.1,1.1,0.7,,,,,,,,,,,,,,,,,,,,,
2021-06-04T00:00:00.000Z,מתחת לגיל 60,3985061,157818,3719637,6,0,21,0.2,0,0.6,1,1,11,0,0.6,0.3,,,,,,,,,,,,,,,,,,,,,
2021-06-05T00:00:00.000Z,כלל האוכלוסיה,5275122,184114,3832504,3,0,2,0.1,0,0.1,3,2,28,0.1,1.1,0.7,,,,,,,,,,,,,,,,,,,,,
2021-06-05T00:00:00.000Z,מעל גיל 60,1289770,26343,113111,2,0,0,0.2,0,0,2,1,17,0.2,3.8,15,,,,,,,,,,,,,,,,,,,,,
2021-06-05T00:00:00.000Z,מתחת לגיל 60,3985084,157725,3719707,1,0,1,0,0,0,1,1,11,0,0.6,0.3,,,,,,,,,,,,,,,,,,,,,
2021-06-06T00:00:00.000Z,כלל האוכלוסיה,5277449,185974,3828317,1,0,3,0,0,0.1,3,2,30,0.1,1.1,0.8,,,,,,,,,,,,,,,,,,,,,
2021-06-06T00:00:00.000Z,מתחת לגיל 60,3986972,159719,3715825,1,0,1,0,0,0,1,1,11,0,0.6,0.3,,,,,,,,,,,,,,,,,,,,,
2021-06-06T00:00:00.000Z,מעל גיל 60,1290209,26209,112806,0,0,1,0,0,0.9,2,1,19,0.2,3.8,16.8,,,,,,,,,,,,,,,,,,,,,
2021-06-07T00:00:00.000Z,מתחת לגיל 60,3989025,161582,3711909,3,0,2,0.1,0,0.1,1,1,9,0,0.6,0.2,,,,,,,,,,,,,,,,,,,,,
2021-06-07T00:00:00.000Z,כלל האוכלוסיה,5279923,187740,3824077,4,0,2,0.1,0,0.1,2,2,27,0,1.1,0.7,,,,,,,,,,,,,,,,,,,,,
2021-06-07T00:00:00.000Z,מעל גיל 60,1290630,26112,112482,1,0,0,0.1,0,0,1,1,18,0.1,3.8,16,,,,,,,,,,,,,,,,,,,,,
2021-06-08T00:00:00.000Z,כלל האוכלוסיה,5282054,189189,3820497,10,0,20,0.2,0,0.5,2,2,26,0,1.1,0.7,,,,,,,,,,,,,,,,,,,,,
2021-06-08T00:00:00.000Z,מעל גיל 60,1291083,25965,112176,2,0,0,0.2,0,0,2,1,17,0.2,3.9,15.2,,,,,,,,,,,,,,,,,,,,,
2021-06-08T00:00:00.000Z,מתחת לגיל 60,3990703,163178,3708635,8,0,17,0.2,0,0.5,0,1,9,0,0.6,0.2,,,,,,,,,,,,,,,,,,,,,
2021-06-09T00:00:00.000Z,כלל האוכלוסיה,5284007,190699,3817034,3,1,2,0.1,0.5,0.1,2,2,26,0,1,0.7,,,,,,,,,,,,,,,,,,,,,
2021-06-09T00:00:00.000Z,מעל גיל 60,1291464,25904,111856,2,0,0,0.2,0,0,2,1,17,0.2,3.9,15.2,,,,,,,,,,,,,,,,,,,,,
2021-06-09T00:00:00.000Z,מתחת לגיל 60,3992275,164749,3705492,1,1,1,0,0.6,0,0,1,9,0,0.6,0.2,,,,,,,,,,,,,,,,,,,,,
2021-06-10T00:00:00.000Z,מעל גיל 60,1291820,25815,111589,3,0,0,0.2,0,0,2,1,16,0.2,3.9,14.3,,,,,,,,,,,,,,,,,,,,,
2021-06-10T00:00:00.000Z,כלל האוכלוסיה,5285798,192101,3813841,8,0,10,0.2,0,0.3,2,2,26,0,1,0.7,,,,,,,,,,,,,,,,,,,,,
2021-06-10T00:00:00.000Z,מתחת לגיל 60,3993710,166240,3702566,5,0,8,0.1,0,0.2,0,1,10,0,0.6,0.3,,,,,,,,,,,,,,,,,,,,,
2021-06-11T00:00:00.000Z,מעל גיל 60,1292070,25778,111376,1,0,0,0.1,0,0,2,1,16,0.2,3.9,14.4,,,,,,,,,,,,,,,,,,,,,
2021-06-11T00:00:00.000Z,מתחת לגיל 60,3994175,166812,3701529,7,2,6,0.2,1.2,0.2,0,1,10,0,0.6,0.3,,,,,,,,,,,,,,,,,,,,,
2021-06-11T00:00:00.000Z,כלל האוכלוסיה,5286513,192636,3812591,8,2,8,0.2,1,0.2,2,2,26,0,1,0.7,,,,,,,,,,,,,,,,,,,,,
2021-06-12T00:00:00.000Z,מעל גיל 60,1292267,25784,111173,0,0,1,0,0,0.9,2,1,16,0.2,3.9,14.4,,,,,,,,,,,,,,,,,,,,,
2021-06-12T00:00:00.000Z,מתחת לגיל 60,3994070,166853,3701593,2,0,1,0.1,0,0,0,1,8,0,0.6,0.2,,,,,,,,,,,,,,,,,,,,,
2021-06-12T00:00:00.000Z,כלל האוכלוסיה,5286605,192683,3812452,2,0,3,0,0,0.1,2,2,24,0,1,0.6,,,,,,,,,,,,,,,,,,,,,
2021-06-13T00:00:00.000Z,מתחת לגיל 60,3995066,168629,3698821,1,0,2,0,0,0.1,0,1,8,0,0.6,0.2,,,,,,,,,,,,,,,,,,,,,
2021-06-13T00:00:00.000Z,מעל גיל 60,1292571,25754,110899,0,0,0,0,0,0,2,0,15,0.2,0,13.5,,,,,,,,,,,,,,,,,,,,,
2021-06-13T00:00:00.000Z,כלל האוכלוסיה,5287905,194429,3809406,1,0,2,0,0,0.1,2,1,23,0,0.5,0.6,,,,,,,,,,,,,,,,,,,,,
2021-06-14T00:00:00.000Z,מתחת לגיל 60,3995874,170447,3696195,8,1,15,0.2,0.6,0.4,0,1,8,0,0.6,0.2,,,,,,,,,,,,,,,,,,,,,
2021-06-14T00:00:00.000Z,כלל האוכלוסיה,5289017,196217,3806506,10,1,15,0.2,0.5,0.4,3,1,23,0.1,0.5,0.6,,,,,,,,,,,,,,,,,,,,,
2021-06-14T00:00:00.000Z,מעל גיל 60,1292875,25724,110625,2,0,0,0.2,0,0,3,0,15,0.2,0,13.6,,,,,,,,,,,,,,,,,,,,,
2021-06-15T00:00:00.000Z,מתחת לגיל 60,3996988,172025,3693503,7,2,15,0.2,1.2,0.4,0,1,8,0,0.6,0.2,,,,,,,,,,,,,,,,,,,,,
2021-06-15T00:00:00.000Z,כלל האוכלוסיה,5290438,197775,3803527,8,2,16,0.2,1,0.4,3,1,20,0.1,0.5,0.5,,,,,,,,,,,,,,,,,,,,,
2021-06-15T00:00:00.000Z,מעל גיל 60,1293182,25704,110338,1,0,0,0.1,0,0,3,0,12,0.2,0,10.9,,,,,,,,,,,,,,,,,,,,,
2021-06-16T00:00:00.000Z,מעל גיל 60,1293551,25609,110064,0,0,4,0,0,3.6,3,0,11,0.2,0,10,,,,,,,,,,,,,,,,,,,,,
2021-06-16T00:00:00.000Z,מתחת לגיל 60,3998260,173061,3691195,5,0,2,0.1,0,0.1,0,1,6,0,0.6,0.2,,,,,,,,,,,,,,,,,,,,,
2021-06-16T00:00:00.000Z,כלל האוכלוסיה,5292079,198716,3800945,5,0,8,0.1,0,0.2,3,1,17,0.1,0.5,0.4,,,,,,,,,,,,,,,,,,,,,
2021-06-17T00:00:00.000Z,מתחת לגיל 60,3999558,174057,3688901,8,0,17,0.2,0,0.5,0,1,6,0,0.6,0.2,,,,,,,,,,,,,,,,,,,,,
2021-06-17T00:00:00.000Z,מעל גיל 60,1293855,25571,109798,1,0,0,0.1,0,0,2,0,11,0.2,0,10,,,,,,,,,,,,,,,,,,,,,
2021-06-17T00:00:00.000Z,כלל האוכלוסיה,5293681,199674,3798385,9,0,17,0.2,0,0.4,2,1,17,0,0.5,0.4,,,,,,,,,,,,,,,,,,,,,
2021-06-18T00:00:00.000Z,מתחת לגיל 60,3999911,174605,3688000,11,1,20,0.3,0.6,0.5,0,1,6,0,0.6,0.2,,,,,,,,,,,,,,,,,,,,,
2021-06-18T00:00:00.000Z,מעל גיל 60,1294056,25592,109576,1,0,0,0.1,0,0,2,0,10,0.2,0,9.1,,,,,,,,,,,,,,,,,,,,,
2021-06-18T00:00:00.000Z,כלל האוכלוסיה,5294235,200243,3797262,12,1,22,0.2,0.5,0.6,2,1,16,0,0.5,0.4,,,,,,,,,,,,,,,,,,,,,
2021-06-19T00:00:00.000Z,מעל גיל 60,1294244,25595,109385,1,0,0,0.1,0,0,2,0,10,0.2,0,9.1,,,,,,,,,,,,,,,,,,,,,
2021-06-19T00:00:00.000Z,מתחת לגיל 60,3999855,174612,3688049,5,1,39,0.1,0.6,1.1,0,1,6,0,0.6,0.2,,,,,,,,,,,,,,,,,,,,,
2021-06-19T00:00:00.000Z,כלל האוכלוסיה,5294367,200253,3797120,6,1,39,0.1,0.5,1,2,1,16,0,0.5,0.4,,,,,,,,,,,,,,,,,,,,,
2021-06-20T00:00:00.000Z,מתחת לגיל 60,4001169,176243,3685104,15,4,24,0.4,2.3,0.7,0,1,7,0,0.6,0.2,,,,,,,,,,,,,,,,,,,,,
2021-06-20T00:00:00.000Z,כלל האוכלוסיה,5295996,201861,3793883,20,4,25,0.4,2,0.7,3,1,17,0.1,0.5,0.4,,,,,,,,,,,,,,,,,,,,,
2021-06-20T00:00:00.000Z,מעל גיל 60,1294559,25572,109093,5,0,0,0.4,0,0,3,0,10,0.2,0,9.2,,,,,,,,,,,,,,,,,,,,,
2021-06-21T00:00:00.000Z,מעל גיל 60,1294904,25528,108792,10,0,2,0.8,0,1.8,3,0,10,0.2,0,9.2,,,,,,,,,,,,,,,,,,,,,
2021-06-21T00:00:00.000Z,כלל האוכלוסיה,5297912,205006,3788822,41,7,77,0.8,3.4,2,3,1,17,0.1,0.5,0.4,,,,,,,,,,,,,,,,,,,,,
2021-06-21T00:00:00.000Z,מתחת לגיל 60,4002740,179432,3680344,31,7,74,0.8,3.9,2,0,1,7,0,0.6,0.2,,,,,,,,,,,,,,,,,,,,,
2021-06-22T00:00:00.000Z,מעל גיל 60,1295279,25511,108434,10,0,0,0.8,0,0,3,0,12,0.2,0,11.1,,,,,,,,,,,,,,,,,,,,,
2021-06-22T00:00:00.000Z,כלל האוכלוסיה,5299585,210092,3782063,40,7,63,0.8,3.3,1.7,3,1,20,0.1,0.5,0.5,,,,,,,,,,,,,,,,,,,,,
2021-06-22T00:00:00.000Z,מתחת לגיל 60,4004038,184535,3673943,30,7,62,0.7,3.8,1.7,0,1,8,0,0.5,0.2,,,,,,,,,,,,,,,,,,,,,
2021-06-23T00:00:00.000Z,מעל גיל 60,1295616,25542,108066,9,0,1,0.7,0,0.9,3,0,12,0.2,0,11.1,,,,,,,,,,,,,,,,,,,,,
2021-06-23T00:00:00.000Z,מתחת לגיל 60,4004994,193772,3663750,39,4,86,1,2.1,2.3,0,1,7,0,0.5,0.2,,,,,,,,,,,,,,,,,,,,,
